date,symbol,entry_type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
2024-01-30,ADANIENT,Long,09:45:00,09:45:00,3084.45,3076.74,-7.71,Stop Loss
2024-01-31,ADANIENT,Long,09:20:00,09:25:00,3100.0,3115.5,15.5,Target
2024-01-31,ADANIENT,Short,12:50:00,12:50:00,3081.4,3089.1,-7.7,Stop Loss
2024-02-01,ADANIENT,Short,09:20:00,09:25:00,3138.05,3145.9,-7.85,Stop Loss
2024-02-01,ADANIENT,Long,14:05:00,14:05:00,3156.95,3172.73,15.78,Target
2024-02-02,ADANIENT,Long,09:20:00,09:20:00,3194.0,3186.02,-7.98,Stop Loss
2024-02-02,ADANIENT,Short,10:15:00,10:15:00,3166.1,3174.02,-7.92,Stop Loss
2024-02-05,ADANIENT,Long,09:40:00,09:40:00,3182.65,3174.69,-7.96,Stop Loss
2024-02-06,ADANIENT,Short,09:20:00,09:50:00,3174.0,3181.94,-7.94,Stop Loss
2024-02-06,ADANIENT,Long,10:40:00,10:40:00,3189.35,3205.3,15.95,Target
2024-02-07,ADANIENT,Short,09:20:00,09:20:00,3220.05,3228.1,-8.05,Stop Loss
2024-02-07,ADANIENT,Long,09:55:00,09:55:00,3240.0,3231.9,-8.1,Stop Loss
2024-02-08,ADANIENT,Short,09:20:00,09:20:00,3221.0,3229.05,-8.05,Stop Loss
2024-02-09,ADANIENT,Long,09:20:00,09:20:00,3184.45,3200.37,15.92,Target
2024-02-09,ADANIENT,Short,09:50:00,09:50:00,3165.0,3172.91,-7.91,Stop Loss
2024-02-12,ADANIENT,Long,09:25:00,09:25:00,3238.55,3230.45,-8.1,Stop Loss
2024-02-12,ADANIENT,Short,09:40:00,09:40:00,3213.0,3221.03,-8.03,Stop Loss
2024-02-13,ADANIENT,Short,09:20:00,09:20:00,3157.0,3141.22,15.78,Target
2024-02-14,ADANIENT,Long,09:20:00,09:20:00,3236.4,3252.58,16.18,Target
2024-02-15,ADANIENT,Short,09:20:00,09:20:00,3209.0,3217.02,-8.02,Stop Loss
2024-02-15,ADANIENT,Long,09:40:00,09:40:00,3231.1,3223.02,-8.08,Stop Loss
2024-02-16,ADANIENT,Long,09:25:00,09:30:00,3217.55,3209.51,-8.04,Stop Loss
2024-02-16,ADANIENT,Short,09:35:00,09:35:00,3201.3,3209.3,-8.0,Stop Loss
2024-02-19,ADANIENT,Long,09:20:00,09:20:00,3278.0,3294.39,16.39,Target
2024-02-20,ADANIENT,Short,09:20:00,09:20:00,3234.15,3242.24,-8.09,Stop Loss
2024-02-21,ADANIENT,Long,09:45:00,09:55:00,3260.0,3251.85,-8.15,Stop Loss
2024-02-21,ADANIENT,Short,14:30:00,14:30:00,3230.0,3238.08,-8.08,Stop Loss
2024-02-22,ADANIENT,Long,09:40:00,09:40:00,3243.85,3235.74,-8.11,Stop Loss
2024-02-22,ADANIENT,Short,10:55:00,11:55:00,3217.35,3225.39,-8.04,Stop Loss
2024-02-23,ADANIENT,Short,09:20:00,09:20:00,3256.05,3264.19,-8.14,Stop Loss
2024-02-23,ADANIENT,Long,12:20:00,12:20:00,3272.7,3264.52,-8.18,Stop Loss
2024-02-26,ADANIENT,Long,09:20:00,09:25:00,3300.0,3291.75,-8.25,Stop Loss
2024-02-27,ADANIENT,Short,09:20:00,09:20:00,3317.0,3325.29,-8.29,Stop Loss
2024-02-28,ADANIENT,Long,09:25:00,09:25:00,3314.95,3306.66,-8.29,Stop Loss
2024-02-28,ADANIENT,Short,09:25:00,09:25:00,3297.15,3305.39,-8.24,Stop Loss
2024-02-29,ADANIENT,Short,09:20:00,09:25:00,3216.3,3224.34,-8.04,Stop Loss
2024-02-29,ADANIENT,Long,09:30:00,09:40:00,3230.5,3222.42,-8.08,Stop Loss
2024-03-01,ADANIENT,Long,09:20:00,09:20:00,3320.0,3311.7,-8.3,Stop Loss
2024-03-01,ADANIENT,Short,09:40:00,11:40:00,3295.0,3303.24,-8.24,Stop Loss
2024-03-02,ADANIENT,Long,09:20:00,09:20:00,3333.4,3325.07,-8.33,Stop Loss
2024-03-04,ADANIENT,Short,09:20:00,09:20:00,3335.0,3343.34,-8.34,Stop Loss
2024-03-05,ADANIENT,Long,09:20:00,09:30:00,3329.0,3320.68,-8.32,Stop Loss
2024-03-05,ADANIENT,Short,11:05:00,12:35:00,3304.6,3312.86,-8.26,Stop Loss
2024-03-06,ADANIENT,Short,09:20:00,09:30:00,3296.65,3280.17,16.48,Target
2024-03-07,ADANIENT,Long,09:25:00,09:25:00,3261.7,3253.55,-8.15,Stop Loss
2024-03-07,ADANIENT,Short,09:55:00,09:55:00,3240.0,3248.1,-8.1,Stop Loss
2024-03-11,ADANIENT,Long,09:20:00,09:20:00,3249.55,3241.43,-8.12,Stop Loss
2024-03-11,ADANIENT,Short,11:50:00,12:00:00,3231.1,3214.94,16.16,Target
2024-03-12,ADANIENT,Short,09:20:00,09:20:00,3198.45,3206.45,-8.0,Stop Loss
2024-03-13,ADANIENT,Short,09:20:00,09:25:00,3118.0,3102.41,15.59,Target
2024-03-14,ADANIENT,Long,09:20:00,09:20:00,2935.0,2949.68,14.68,Target
2024-03-15,ADANIENT,Long,09:20:00,09:20:00,3120.55,3112.75,-7.8,Stop Loss
2024-03-18,ADANIENT,Short,09:20:00,09:20:00,2993.7,2978.73,14.97,Target
2024-03-18,ADANIENT,Long,10:35:00,10:35:00,3081.55,3073.85,-7.7,Stop Loss
2024-03-19,ADANIENT,Long,09:20:00,09:20:00,3148.0,3140.13,-7.87,Stop Loss
2024-03-19,ADANIENT,Short,09:50:00,09:50:00,3120.0,3127.8,-7.8,Stop Loss
2024-03-20,ADANIENT,Short,09:20:00,09:25:00,3063.0,3047.68,15.32,Target
2024-03-21,ADANIENT,Short,09:20:00,09:20:00,3071.35,3079.03,-7.68,Stop Loss
2024-03-21,ADANIENT,Long,10:35:00,11:20:00,3102.5,3094.74,-7.76,Stop Loss
2024-03-22,ADANIENT,Long,12:45:00,12:45:00,3093.0,3085.27,-7.73,Stop Loss
2024-03-26,ADANIENT,Long,09:20:00,09:20:00,3121.8,3137.41,15.61,Target
2024-03-27,ADANIENT,Short,10:05:00,10:05:00,3115.0,3122.79,-7.79,Stop Loss
2024-03-28,ADANIENT,Short,09:35:00,09:35:00,3115.05,3122.84,-7.79,Stop Loss
2024-03-28,ADANIENT,Long,10:05:00,10:35:00,3134.0,3149.67,15.67,Target
2024-04-01,ADANIENT,Short,09:30:00,09:35:00,3215.0,3223.04,-8.04,Stop Loss
2024-04-01,ADANIENT,Long,10:20:00,10:20:00,3248.1,3239.98,-8.12,Stop Loss
2024-01-01,APOLLOHOSP,Short,11:20:00,11:20:00,5710.0,5724.28,-14.28,Stop Loss
2024-01-01,APOLLOHOSP,Long,14:00:00,15:15:00,5742.05,5749.9,7.85,Time Exit
2024-01-02,APOLLOHOSP,Short,09:30:00,09:30:00,5727.05,5741.37,-14.32,Stop Loss
2024-01-03,APOLLOHOSP,Short,09:20:00,09:35:00,5708.2,5679.66,28.54,Target
2024-01-03,APOLLOHOSP,Long,12:15:00,12:20:00,5746.35,5731.98,-14.37,Stop Loss
2024-01-04,APOLLOHOSP,Long,09:20:00,09:40:00,5815.0,5800.46,-14.54,Stop Loss
2024-01-04,APOLLOHOSP,Short,09:45:00,09:45:00,5758.95,5773.35,-14.4,Stop Loss
2024-01-05,APOLLOHOSP,Long,11:55:00,12:35:00,5790.0,5775.52,-14.48,Stop Loss
2024-01-05,APOLLOHOSP,Short,14:15:00,15:10:00,5742.7,5757.06,-14.36,Stop Loss
2024-01-08,APOLLOHOSP,Short,09:30:00,09:30:00,5715.0,5686.42,28.58,Target
2024-01-09,APOLLOHOSP,Long,09:20:00,09:20:00,5735.4,5721.06,-14.34,Stop Loss
2024-01-10,APOLLOHOSP,Short,09:55:00,11:00:00,5780.05,5751.15,28.9,Target
2024-01-11,APOLLOHOSP,Long,09:20:00,09:20:00,5843.5,5828.89,-14.61,Stop Loss
2024-01-12,APOLLOHOSP,Long,09:25:00,09:30:00,5880.0,5909.4,29.4,Target
2024-01-12,APOLLOHOSP,Short,10:55:00,11:25:00,5820.0,5834.55,-14.55,Stop Loss
2024-01-15,APOLLOHOSP,Short,09:20:00,09:20:00,5804.7,5819.21,-14.51,Stop Loss
2024-01-15,APOLLOHOSP,Long,09:30:00,09:30:00,5850.0,5835.38,-14.62,Stop Loss
2024-01-16,APOLLOHOSP,Short,09:20:00,09:30:00,5848.0,5862.62,-14.62,Stop Loss
2024-01-16,APOLLOHOSP,Long,09:40:00,09:40:00,5885.0,5870.29,-14.71,Stop Loss
2024-01-17,APOLLOHOSP,Long,09:20:00,09:20:00,5903.8,5889.04,-14.76,Stop Loss
2024-01-18,APOLLOHOSP,Long,09:20:00,09:20:00,5999.9,5984.9,-15.0,Stop Loss
2024-01-18,APOLLOHOSP,Short,09:20:00,09:20:00,5934.0,5948.84,-14.84,Stop Loss
2024-01-19,APOLLOHOSP,Long,09:20:00,09:20:00,6019.6,6004.55,-15.05,Stop Loss
2024-01-19,APOLLOHOSP,Short,09:35:00,09:35:00,5955.0,5969.89,-14.89,Stop Loss
2024-01-20,APOLLOHOSP,Short,09:25:00,09:55:00,6098.85,6108.69,-9.84,Stop Loss
2024-01-20,APOLLOHOSP,Long,09:55:00,10:00:00,6124.0,6154.62,30.62,Target
2024-01-23,APOLLOHOSP,Short,09:20:00,09:20:00,6177.2,6192.64,-15.44,Stop Loss
2024-01-24,APOLLOHOSP,Short,09:25:00,09:25:00,6089.7,6104.92,-15.22,Stop Loss
2024-01-24,APOLLOHOSP,Long,10:35:00,10:35:00,6163.75,6148.34,-15.41,Stop Loss
2024-01-25,APOLLOHOSP,Short,10:40:00,11:40:00,6180.15,6195.6,-15.45,Stop Loss
2024-01-29,APOLLOHOSP,Long,09:20:00,09:20:00,6220.25,6204.7,-15.55,Stop Loss
2024-01-30,APOLLOHOSP,Short,09:20:00,09:20:00,6329.0,6344.82,-15.82,Stop Loss
2024-01-31,APOLLOHOSP,Long,09:20:00,10:00:00,6299.0,6283.25,-15.75,Stop Loss
2024-02-01,APOLLOHOSP,Long,09:20:00,09:20:00,6356.65,6340.76,-15.89,Stop Loss
2024-02-01,APOLLOHOSP,Short,15:00:00,15:15:00,6280.0,6289.8,-9.8,Time Exit
2024-02-02,APOLLOHOSP,Short,11:10:00,11:20:00,6301.3,6317.05,-15.75,Stop Loss
2024-02-05,APOLLOHOSP,Short,10:15:00,10:15:00,6284.45,6300.16,-15.71,Stop Loss
2024-02-06,APOLLOHOSP,Short,09:20:00,09:20:00,6234.5,6250.09,-15.59,Stop Loss
2024-02-07,APOLLOHOSP,Short,09:25:00,09:35:00,6214.2,6229.74,-15.54,Stop Loss
2024-02-08,APOLLOHOSP,Short,09:40:00,09:40:00,6164.65,6180.06,-15.41,Stop Loss
2024-02-08,APOLLOHOSP,Long,14:40:00,14:40:00,6221.95,6253.06,31.11,Target
2024-02-09,APOLLOHOSP,Long,09:35:00,09:35:00,6269.4,6253.73,-15.67,Stop Loss
2024-02-12,APOLLOHOSP,Long,09:35:00,09:35:00,6484.35,6468.14,-16.21,Stop Loss
2024-02-13,APOLLOHOSP,Long,09:20:00,09:20:00,6638.1,6621.5,-16.6,Stop Loss
2024-02-14,APOLLOHOSP,Long,09:25:00,09:25:00,6774.0,6757.06,-16.94,Stop Loss
2024-02-15,APOLLOHOSP,Short,09:20:00,09:20:00,6727.8,6744.62,-16.82,Stop Loss
2024-02-16,APOLLOHOSP,Short,09:20:00,09:20:00,6574.1,6590.54,-16.44,Stop Loss
2024-02-19,APOLLOHOSP,Short,09:20:00,09:20:00,6572.65,6589.08,-16.43,Stop Loss
2024-02-19,APOLLOHOSP,Long,11:10:00,11:25:00,6620.0,6603.45,-16.55,Stop Loss
2024-02-20,APOLLOHOSP,Long,09:20:00,09:20:00,6708.7,6691.93,-16.77,Stop Loss
2024-02-21,APOLLOHOSP,Long,10:15:00,10:15:00,6784.95,6767.99,-16.96,Stop Loss
2024-02-22,APOLLOHOSP,Long,09:20:00,09:25:00,6815.8,6849.88,34.08,Target
2024-02-22,APOLLOHOSP,Short,10:00:00,10:55:00,6740.1,6706.4,33.7,Target
2024-02-23,APOLLOHOSP,Long,10:05:00,10:05:00,6779.4,6762.45,-16.95,Stop Loss
2024-02-23,APOLLOHOSP,Short,10:40:00,10:40:00,6734.35,6751.19,-16.84,Stop Loss
2024-02-26,APOLLOHOSP,Long,09:20:00,09:35:00,6780.35,6763.4,-16.95,Stop Loss
2024-02-26,APOLLOHOSP,Short,09:45:00,10:25:00,6750.0,6716.25,33.75,Target
2024-02-27,APOLLOHOSP,Long,09:20:00,09:20:00,6617.05,6600.51,-16.54,Stop Loss
2024-02-28,APOLLOHOSP,Short,09:20:00,09:20:00,6507.9,6524.17,-16.27,Stop Loss
2024-02-29,APOLLOHOSP,Short,09:20:00,09:20:00,6285.35,6301.06,-15.71,Stop Loss
2024-03-02,APOLLOHOSP,Short,12:10:00,12:10:00,6123.9,6139.21,-15.31,Stop Loss
2024-03-04,APOLLOHOSP,Short,09:20:00,09:20:00,6134.2,6103.53,30.67,Target
2024-03-05,APOLLOHOSP,Long,09:20:00,09:25:00,6082.1,6066.89,-15.21,Stop Loss
2024-03-05,APOLLOHOSP,Short,12:10:00,13:30:00,6005.45,6020.46,-15.01,Stop Loss
2024-03-06,APOLLOHOSP,Short,09:20:00,09:20:00,5963.0,5977.91,-14.91,Stop Loss
2024-03-06,APOLLOHOSP,Long,09:45:00,09:45:00,6025.0,6009.94,-15.06,Stop Loss
2024-03-07,APOLLOHOSP,Long,10:00:00,10:00:00,6126.4,6111.08,-15.32,Stop Loss
2024-03-07,APOLLOHOSP,Short,12:00:00,12:00:00,6065.5,6080.66,-15.16,Stop Loss
2024-03-11,APOLLOHOSP,Short,09:20:00,09:20:00,6048.8,6063.92,-15.12,Stop Loss
2024-03-11,APOLLOHOSP,Long,11:25:00,11:25:00,6092.8,6077.57,-15.23,Stop Loss
2024-03-12,APOLLOHOSP,Long,09:30:00,09:30:00,6266.25,6250.58,-15.67,Stop Loss
2024-03-12,APOLLOHOSP,Short,09:45:00,09:45:00,6204.9,6220.41,-15.51,Stop Loss
2024-03-13,APOLLOHOSP,Short,09:20:00,09:20:00,6121.05,6136.35,-15.3,Stop Loss
2024-03-14,APOLLOHOSP,Long,09:20:00,09:20:00,6071.45,6056.27,-15.18,Stop Loss
2024-03-15,APOLLOHOSP,Long,09:20:00,09:20:00,6022.95,6007.89,-15.06,Stop Loss
2024-03-15,APOLLOHOSP,Short,11:15:00,11:20:00,5981.85,5996.8,-14.95,Stop Loss
2024-03-18,APOLLOHOSP,Long,09:25:00,09:30:00,6029.95,6060.1,30.15,Target
2024-03-19,APOLLOHOSP,Short,09:20:00,09:50:00,6062.05,6077.21,-15.16,Stop Loss
2024-03-19,APOLLOHOSP,Long,14:30:00,15:15:00,6107.0,6115.5,8.5,Time Exit
2024-03-20,APOLLOHOSP,Long,09:40:00,09:55:00,6150.0,6134.62,-15.38,Stop Loss
2024-03-20,APOLLOHOSP,Short,10:10:00,10:10:00,6103.7,6118.96,-15.26,Stop Loss
2024-03-21,APOLLOHOSP,Short,09:20:00,09:30:00,6177.05,6146.16,30.89,Target
2024-03-22,APOLLOHOSP,Long,09:20:00,09:20:00,6208.95,6193.43,-15.52,Stop Loss
2024-03-26,APOLLOHOSP,Long,09:20:00,09:25:00,6437.9,6421.81,-16.09,Stop Loss
2024-03-26,APOLLOHOSP,Short,09:40:00,09:40:00,6370.0,6385.92,-15.92,Stop Loss
2024-03-27,APOLLOHOSP,Short,09:20:00,09:20:00,6343.2,6311.48,31.72,Target
2024-03-28,APOLLOHOSP,Short,09:20:00,09:35:00,6135.1,6150.44,-15.34,Stop Loss
2024-03-28,APOLLOHOSP,Long,10:05:00,10:05:00,6266.7,6251.03,-15.67,Stop Loss
2024-04-01,APOLLOHOSP,Long,09:20:00,09:20:00,6454.85,6438.71,-16.14,Stop Loss
2024-01-02,APOLLOTYRE,Long,09:20:00,09:20:00,454.05,452.91,-1.14,Stop Loss
2024-01-02,APOLLOTYRE,Short,09:55:00,09:55:00,451.2,452.33,-1.13,Stop Loss
2024-01-03,APOLLOTYRE,Long,11:05:00,11:10:00,457.5,456.36,-1.14,Stop Loss
2024-01-04,APOLLOTYRE,Short,09:35:00,09:45:00,457.6,455.31,2.29,Target
2024-01-05,APOLLOTYRE,Long,09:20:00,09:35:00,453.9,456.17,2.27,Target
2024-01-08,APOLLOTYRE,Short,09:25:00,09:25:00,458.8,459.95,-1.15,Stop Loss
2024-01-09,APOLLOTYRE,Long,09:20:00,09:20:00,466.9,469.23,2.33,Target
2024-01-10,APOLLOTYRE,Short,09:20:00,09:25:00,466.6,464.27,2.33,Target
2024-01-11,APOLLOTYRE,Long,09:20:00,09:25:00,470.75,473.1,2.35,Target
2024-01-11,APOLLOTYRE,Short,14:10:00,14:50:00,468.45,469.62,-1.17,Stop Loss
2024-01-12,APOLLOTYRE,Short,09:20:00,09:20:00,468.0,465.66,2.34,Target
2024-01-12,APOLLOTYRE,Long,11:55:00,11:55:00,471.8,470.62,-1.18,Stop Loss
2024-01-15,APOLLOTYRE,Short,09:25:00,09:50:00,469.9,467.55,2.35,Target
2024-01-15,APOLLOTYRE,Long,13:55:00,13:55:00,471.95,470.77,-1.18,Stop Loss
2024-01-16,APOLLOTYRE,Long,09:20:00,09:40:00,475.0,473.81,-1.19,Stop Loss
2024-01-16,APOLLOTYRE,Short,12:45:00,13:05:00,470.75,468.4,2.35,Target
2024-01-17,APOLLOTYRE,Long,09:20:00,09:20:00,471.5,470.32,-1.18,Stop Loss
2024-01-18,APOLLOTYRE,Long,09:20:00,09:20:00,477.75,480.14,2.39,Target
2024-01-18,APOLLOTYRE,Short,09:45:00,09:45:00,470.95,472.13,-1.18,Stop Loss
2024-01-19,APOLLOTYRE,Short,09:20:00,09:20:00,496.15,497.39,-1.24,Stop Loss
2024-01-19,APOLLOTYRE,Long,14:35:00,15:00:00,503.95,502.69,-1.26,Stop Loss
2024-01-20,APOLLOTYRE,Long,09:20:00,09:25:00,506.65,505.38,-1.27,Stop Loss
2024-01-20,APOLLOTYRE,Short,09:55:00,09:55:00,500.05,501.3,-1.25,Stop Loss
2024-01-23,APOLLOTYRE,Long,09:20:00,09:20:00,529.35,528.03,-1.32,Stop Loss
2024-01-23,APOLLOTYRE,Short,10:00:00,10:25:00,524.0,521.38,2.62,Target
2024-01-24,APOLLOTYRE,Short,09:20:00,09:20:00,510.55,511.83,-1.28,Stop Loss
2024-01-24,APOLLOTYRE,Long,10:00:00,10:00:00,516.15,514.86,-1.29,Stop Loss
2024-01-25,APOLLOTYRE,Short,09:20:00,09:20:00,519.65,520.95,-1.3,Stop Loss
2024-01-29,APOLLOTYRE,Long,09:25:00,09:25:00,520.9,519.6,-1.3,Stop Loss
2024-01-30,APOLLOTYRE,Long,12:10:00,12:15:00,532.95,535.61,2.66,Target
2024-01-31,APOLLOTYRE,Long,09:20:00,09:20:00,540.25,542.95,2.7,Target
2024-01-31,APOLLOTYRE,Short,12:45:00,12:45:00,534.0,531.33,2.67,Target
2024-02-01,APOLLOTYRE,Short,09:20:00,09:20:00,539.7,541.05,-1.35,Stop Loss
2024-02-02,APOLLOTYRE,Long,10:25:00,10:25:00,544.45,543.09,-1.36,Stop Loss
2024-02-02,APOLLOTYRE,Short,13:30:00,13:30:00,538.1,539.45,-1.35,Stop Loss
2024-02-05,APOLLOTYRE,Long,09:20:00,09:20:00,543.45,542.09,-1.36,Stop Loss
2024-02-06,APOLLOTYRE,Short,09:20:00,09:35:00,547.6,548.97,-1.37,Stop Loss
2024-02-06,APOLLOTYRE,Long,13:20:00,13:35:00,553.7,552.32,-1.38,Stop Loss
2024-02-07,APOLLOTYRE,Short,09:20:00,09:30:00,554.0,551.23,2.77,Target
2024-02-08,APOLLOTYRE,Short,09:20:00,09:20:00,548.0,549.37,-1.37,Stop Loss
2024-02-09,APOLLOTYRE,Short,10:40:00,10:40:00,512.0,513.28,-1.28,Stop Loss
2024-02-12,APOLLOTYRE,Long,09:35:00,09:35:00,519.9,518.6,-1.3,Stop Loss
2024-02-12,APOLLOTYRE,Short,10:25:00,10:25:00,510.05,511.33,-1.28,Stop Loss
2024-02-13,APOLLOTYRE,Short,09:20:00,09:20:00,511.55,512.83,-1.28,Stop Loss
2024-02-13,APOLLOTYRE,Long,10:05:00,10:05:00,515.95,514.66,-1.29,Stop Loss
2024-02-14,APOLLOTYRE,Long,10:00:00,10:05:00,508.0,506.73,-1.27,Stop Loss
2024-02-15,APOLLOTYRE,Short,09:25:00,09:25:00,519.0,520.3,-1.3,Stop Loss
2024-02-15,APOLLOTYRE,Long,13:15:00,13:40:00,523.7,522.39,-1.31,Stop Loss
2024-02-16,APOLLOTYRE,Long,09:20:00,09:30:00,526.65,529.28,2.63,Target
2024-02-19,APOLLOTYRE,Short,09:20:00,09:20:00,529.05,530.37,-1.32,Stop Loss
2024-02-19,APOLLOTYRE,Long,10:40:00,10:45:00,533.15,535.82,2.67,Target
2024-02-20,APOLLOTYRE,Short,09:20:00,09:30:00,530.0,527.35,2.65,Target
2024-02-21,APOLLOTYRE,Long,09:50:00,11:20:00,521.95,520.65,-1.3,Stop Loss
2024-02-21,APOLLOTYRE,Short,14:45:00,14:45:00,516.95,518.24,-1.29,Stop Loss
2024-02-22,APOLLOTYRE,Short,09:25:00,09:25:00,516.35,517.64,-1.29,Stop Loss
2024-02-22,APOLLOTYRE,Long,13:45:00,14:35:00,519.55,522.15,2.6,Target
2024-02-23,APOLLOTYRE,Long,09:25:00,09:25:00,526.6,525.28,-1.32,Stop Loss
2024-02-23,APOLLOTYRE,Short,09:35:00,09:35:00,523.05,524.36,-1.31,Stop Loss
2024-02-26,APOLLOTYRE,Long,09:20:00,09:20:00,524.7,523.39,-1.31,Stop Loss
2024-02-26,APOLLOTYRE,Short,09:55:00,10:00:00,521.0,522.3,-1.3,Stop Loss
2024-02-27,APOLLOTYRE,Short,09:20:00,09:20:00,526.25,527.57,-1.32,Stop Loss
2024-02-28,APOLLOTYRE,Short,09:50:00,10:05:00,518.4,519.7,-1.3,Stop Loss
2024-02-29,APOLLOTYRE,Long,09:25:00,09:25:00,509.7,508.43,-1.27,Stop Loss
2024-02-29,APOLLOTYRE,Short,09:20:00,09:25:00,506.0,508.43,-2.43,Stop Loss
2024-03-01,APOLLOTYRE,Long,12:00:00,12:00:00,523.8,522.49,-1.31,Stop Loss
2024-03-02,APOLLOTYRE,Short,09:20:00,09:50:00,530.1,531.43,-1.33,Stop Loss
2024-03-02,APOLLOTYRE,Long,11:30:00,11:30:00,532.0,530.67,-1.33,Stop Loss
2024-03-04,APOLLOTYRE,Short,09:20:00,09:50:00,530.55,527.9,2.65,Target
2024-03-04,APOLLOTYRE,Long,14:30:00,14:35:00,533.7,532.37,-1.33,Stop Loss
2024-03-05,APOLLOTYRE,Long,09:20:00,09:20:00,538.7,541.39,2.69,Target
2024-03-06,APOLLOTYRE,Short,09:40:00,09:40:00,535.75,537.09,-1.34,Stop Loss
2024-03-07,APOLLOTYRE,Short,13:25:00,14:00:00,521.8,519.19,2.61,Target
2024-03-11,APOLLOTYRE,Short,09:20:00,09:20:00,514.55,511.98,2.57,Target
2024-03-12,APOLLOTYRE,Long,09:20:00,09:25:00,509.15,507.88,-1.27,Stop Loss
2024-03-12,APOLLOTYRE,Short,10:35:00,10:35:00,503.9,505.16,-1.26,Stop Loss
2024-03-13,APOLLOTYRE,Long,09:20:00,09:20:00,513.1,511.82,-1.28,Stop Loss
2024-03-13,APOLLOTYRE,Short,09:25:00,09:25:00,507.3,508.57,-1.27,Stop Loss
2024-03-14,APOLLOTYRE,Long,09:20:00,09:20:00,493.35,492.12,-1.23,Stop Loss
2024-03-15,APOLLOTYRE,Short,09:35:00,09:35:00,496.0,493.52,2.48,Target
2024-03-18,APOLLOTYRE,Short,09:30:00,09:30:00,471.45,469.09,2.36,Target
2024-03-20,APOLLOTYRE,Short,09:25:00,09:25:00,450.35,448.1,2.25,Target
2024-03-21,APOLLOTYRE,Long,09:25:00,09:25:00,457.45,456.31,-1.14,Stop Loss
2024-03-22,APOLLOTYRE,Short,09:25:00,09:25:00,460.25,461.4,-1.15,Stop Loss
2024-03-22,APOLLOTYRE,Long,10:25:00,10:35:00,463.4,462.24,-1.16,Stop Loss
2024-03-26,APOLLOTYRE,Long,09:20:00,09:20:00,469.5,468.33,-1.17,Stop Loss
2024-03-26,APOLLOTYRE,Short,09:20:00,09:20:00,467.35,468.52,-1.17,Stop Loss
2024-03-27,APOLLOTYRE,Short,09:45:00,09:50:00,471.65,469.29,2.36,Target
2024-03-28,APOLLOTYRE,Short,10:00:00,10:10:00,466.2,463.87,2.33,Target
2024-04-01,APOLLOTYRE,Short,09:20:00,09:20:00,468.8,469.97,-1.17,Stop Loss
2024-01-01,ASHOKLEY,Long,09:20:00,09:20:00,178.85,178.4,-0.45,Stop Loss
2024-01-02,ASHOKLEY,Long,09:20:00,09:20:00,183.3,182.84,-0.46,Stop Loss
2024-01-02,ASHOKLEY,Short,09:45:00,09:45:00,181.05,181.5,-0.45,Stop Loss
2024-01-03,ASHOKLEY,Short,09:35:00,09:35:00,174.4,174.84,-0.44,Stop Loss
2024-01-04,ASHOKLEY,Short,09:35:00,10:05:00,175.05,175.49,-0.44,Stop Loss
2024-01-05,ASHOKLEY,Long,09:50:00,09:50:00,176.75,176.31,-0.44,Stop Loss
2024-01-05,ASHOKLEY,Short,10:45:00,12:15:00,175.5,175.94,-0.44,Stop Loss
2024-01-08,ASHOKLEY,Long,09:20:00,09:20:00,176.4,175.96,-0.44,Stop Loss
2024-01-08,ASHOKLEY,Short,10:50:00,10:50:00,174.55,174.99,-0.44,Stop Loss
2024-01-09,ASHOKLEY,Short,09:40:00,09:40:00,173.6,174.03,-0.43,Stop Loss
2024-01-10,ASHOKLEY,Short,09:20:00,09:20:00,171.55,171.98,-0.43,Stop Loss
2024-01-11,ASHOKLEY,Short,09:35:00,09:45:00,171.15,171.58,-0.43,Stop Loss
2024-01-11,ASHOKLEY,Long,12:15:00,12:15:00,172.6,172.17,-0.43,Stop Loss
2024-01-12,ASHOKLEY,Short,09:20:00,13:40:00,171.3,171.73,-0.43,Stop Loss
2024-01-12,ASHOKLEY,Long,14:35:00,14:35:00,172.25,171.82,-0.43,Stop Loss
2024-01-15,ASHOKLEY,Short,09:20:00,09:20:00,171.6,172.03,-0.43,Stop Loss
2024-01-16,ASHOKLEY,Long,09:20:00,09:20:00,171.9,171.47,-0.43,Stop Loss
2024-01-16,ASHOKLEY,Short,13:05:00,13:05:00,170.6,171.03,-0.43,Stop Loss
2024-01-17,ASHOKLEY,Long,09:30:00,09:30:00,169.35,168.93,-0.42,Stop Loss
2024-01-17,ASHOKLEY,Short,10:00:00,10:00:00,167.05,167.47,-0.42,Stop Loss
2024-01-18,ASHOKLEY,Short,09:30:00,09:30:00,165.35,165.76,-0.41,Stop Loss
2024-01-18,ASHOKLEY,Long,10:35:00,10:35:00,166.9,166.48,-0.42,Stop Loss
2024-01-19,ASHOKLEY,Short,09:50:00,12:30:00,168.9,168.06,0.84,Target
2024-01-20,ASHOKLEY,Long,09:30:00,10:10:00,169.75,169.33,-0.42,Stop Loss
2024-01-23,ASHOKLEY,Short,09:20:00,09:20:00,169.15,169.57,-0.42,Stop Loss
2024-01-24,ASHOKLEY,Long,09:30:00,09:30:00,166.15,165.73,-0.42,Stop Loss
2024-01-24,ASHOKLEY,Short,11:30:00,11:35:00,163.65,164.06,-0.41,Stop Loss
2024-01-25,ASHOKLEY,Long,09:35:00,09:35:00,167.6,167.18,-0.42,Stop Loss
